Date,Open,High,Low,Close,detail,dt_percent,Volume
2015:7:23,1156.011,1156.948,1143.297,1149.415,-6.596,-56.99999999999999,22049.0
2015:7:22,1157.999,1159.9,1153.06,1156.011,-1.988,-17.0,18483.0
2015:7:21,1163.647,1165.1,1151.134,1157.999,-5.648,-49.0,26876.0
2015:7:20,1159.28,1165.516,1157.614,1163.647,4.367,38.0,23126.0
2015:7:17,1158.245,1167.905,1156.106,1159.28,1.035,9.0,28036.0
2015:7:16,1155.214,1164.806,1147.286,1158.245,3.031,26.0,38868.0
2015:7:15,1170.296,1170.826,1148.073,1155.214,-15.082,-129.0,39344.0
2015:7:14,1168.902,1175.668,1162.977,1170.296,1.394,12.0,23984.0
2015:7:13,1166.22,1170.362,1164.793,1168.902,2.682,23.0,10604.0
2015:7:10,1168.858,1169.996,1157.152,1166.22,-2.638,-23.0,23019.0
2015:7:9,1172.37,1175.17,1167.68,1168.858,-3.512,-30.0,17615.0
2015:7:8,1179.809,1180.628,1166.92,1172.37,-7.439,-63.0,27466.0
2015:7:7,1175.388,1188.282,1173.884,1179.809,4.421,38.0,32125.999999999996
2015:7:6,1173.175,1178.766,1168.542,1175.388,2.213,19.0,17328.0
2015:7:3,1175.49,1178.224,1171.544,1173.175,-2.315,-20.0,14823.0
2015:7:2,1178.664,1180.382,1169.39,1175.49,-3.174,-27.0,18308.0
2015:7:1,1185.939,1188.246,1176.362,1178.664,-7.275,-61.0,20061.0
2015:6:30,1200.298,1201.21,1182.276,1185.939,-14.359,-120.0,17997.0
2015:6:29,1201.884,1204.308,1198.498,1200.298,-1.586,-13.0,14811.0
2015:6:26,1185.671,1205.973,1183.739,1201.884,16.213,137.0,30116.0
2015:6:25,1182.153,1189.458,1174.73,1185.671,3.518,30.0,27400.0
2015:6:24,1186.314,1187.976,1176.194,1182.153,-4.161,-35.0,17021.0
2015:6:23,1181.694,1190.666,1172.904,1186.314,4.62,39.0,25440.0
2015:6:22,1181.992,1184.526,1176.513,1181.694,-0.298,-3.0,18025.0
2015:6:19,1186.06,1188.136,1175.601,1181.992,-4.068,-34.0,23988.0
2015:6:18,1176.865,1192.416,1175.284,1186.06,9.195,78.0,26301.0
2015:6:17,1174.101,1183.063,1172.614,1176.865,2.764,24.0,19448.0
2015:6:16,1172.012,1177.756,1169.202,1174.101,2.089,18.0,25916.0
2015:6:15,1176.814,1178.664,1162.786,1172.012,-4.802,-41.0,32549.999999999996
2015:6:12,1185.002,1186.38,1173.026,1176.814,-8.188,-69.0,36596.0
2015:6:11,1193.074,1195.574,1179.516,1185.002,-8.072,-68.0,32350.0
2015:6:10,1189.244,1196.41,1185.986,1193.074,3.83,32.0,32022.0
2015:6:9,1190.424,1204.473,1184.486,1189.244,-1.18,-10.0,34073.0
2015:6:8,1188.202,1194.45,1185.845,1190.424,2.222,19.0,23788.0
2015:6:5,1188.061,1192.279,1180.216,1188.202,0.141,1.0,27283.0
2015:6:4,1187.358,1191.078,1183.734,1188.061,0.703,6.0,23210.0
2015:6:3,1207.208,1207.628,1185.614,1187.358,-19.85,-164.0,36235.0
2015:6:2,1205.972,1208.74,1202.949,1207.208,1.236,10.0,10224.0
2015:6:1,1206.256,1215.07,1201.617,1205.972,-0.284,-2.0,24368.0
2015:5:29,1209.864,1212.882,1201.594,1206.256,-3.608,-30.0,22509.0
2015:5:28,1207.822,1213.608,1203.367,1209.864,2.042,17.0,27825.0
2015:5:27,1225.464,1226.053,1205.833,1207.822,-17.642,-144.0,29376.0
2015:5:26,1224.068,1232.473,1221.742,1225.464,1.396,11.0,21148.0
2015:5:25,1221.138,1226.34,1211.179,1224.068,2.93,24.0,26734.0
2015:5:22,1215.747,1227.698,1212.476,1221.138,5.391,44.0,32668.0
2015:5:21,1193.92,1219.038,1191.341,1215.747,21.827,183.0,35083.0
2015:5:20,1184.0,1197.372,1180.794,1193.92,9.92,84.0,22710.0
2015:5:19,1188.41,1191.921,1178.97,1184.0,-4.41,-37.0,19297.0
2015:5:18,1184.566,1194.022,1181.695,1188.41,3.844,32.0,37422.0
2015:5:15,1192.22,1192.974,1178.947,1184.566,-7.654,-64.0,27900.0
2015:5:14,1193.327,1197.778,1188.376,1192.22,-1.107,-9.0,29662.0
2015:5:13,1188.413,1199.992,1185.807,1193.327,4.914,41.0,22781.0
2015:5:12,1178.468,1192.956,1177.84,1188.413,9.945,84.0,24991.0
2015:5:11,1184.393,1185.315,1170.193,1178.468,-5.925,-50.0,27919.0
2015:5:8,1204.668,1207.679,1177.148,1184.393,-20.275,-168.0,43636.0
2015:5:7,1212.112,1214.122,1201.484,1204.668,-7.444,-61.0,38375.0
2015:5:6,1202.052,1215.187,1199.292,1212.112,10.06,84.0,31127.0
2015:5:5,1179.482,1207.371,1178.767,1202.052,22.57,191.0,32399.0
2015:5:4,1194.043,1196.104,1175.384,1179.482,-14.561,-122.0,30144.0
2015:5:1,1187.076,1198.096,1184.464,1194.043,6.967,59.0,25126.0
2015:4:30,1202.497,1205.069,1185.808,1187.076,-15.421,-128.0,29059.0
2015:4:29,1195.806,1204.376,1193.206,1202.497,6.691,56.00000000000001,19049.0
2015:4:28,1204.42,1209.47,1191.508,1195.806,-8.614,-72.0,30278.0
2015:4:27,1198.59,1207.988,1197.532,1204.42,5.83,49.0,31912.0
2015:4:24,1202.603,1209.232,1194.861,1198.59,-4.013,-33.0,37475.0
2015:4:23,1192.806,1204.726,1188.982,1202.603,9.797,82.0,30457.0
2015:4:22,1198.805,1201.617,1184.1,1192.806,-5.999,-50.0,37347.0
2015:4:21,1207.75,1209.648,1196.472,1198.805,-8.945,-74.0,24466.0
2015:4:20,1194.846,1210.88,1193.334,1207.75,12.904,108.0,25403.0
2015:4:17,1202.61,1203.572,1192.725,1194.846,-7.764,-65.0,23584.0
2015:4:16,1209.192,1212.497,1197.574,1202.61,-6.582,-54.0,33387.0
2015:4:15,1214.84,1215.92,1207.616,1209.192,-5.648,-46.0,20300.0
2015:4:14,1203.206,1224.31,1203.206,1214.84,11.634,97.0,28937.0
2015:4:13,1202.704,1203.206,1202.055,1203.206,0.502,4.0,2000.0
2015:4:10,1204.091,1207.44,1195.012,1202.704,-1.387,-12.0,27970.0
2015:4:9,1183.644,1208.715,1180.99,1204.091,20.447,173.0,29151.0
2015:4:8,1186.158,1190.888,1178.55,1183.644,-2.514,-21.0,28313.0
2015:4:7,1198.812,1199.912,1182.522,1186.158,-12.654,-106.0,23900.0
2015:4:6,1204.785,1206.374,1192.68,1198.812,-5.973,-50.0,29787.0
2015:4:3,1195.41,1220.0,1194.626,1204.785,9.375,78.0,40080.0
2015:4:2,1193.314,1199.789,1186.804,1195.41,2.096,18.0,27363.0
2015:4:1,1189.494,1195.172,1185.508,1193.314,3.82,32.0,28792.0
2015:3:31,1182.61,1191.722,1179.412,1189.494,6.884,57.99999999999999,33088.0
2015:3:30,1171.208,1188.067,1168.891,1182.61,11.402,97.0,34072.0
2015:3:27,1167.686,1178.013,1159.74,1171.208,3.522,30.0,46904.0
2015:3:26,1149.531,1175.922,1146.044,1167.686,18.155,158.0,53708.0
2015:3:25,1154.73,1160.112,1142.758,1149.531,-5.199,-45.0,30977.0
2015:3:24,1158.6,1164.194,1150.464,1154.73,-3.87,-33.0,22181.0
2015:3:23,1153.716,1161.888,1151.548,1158.6,4.884,42.0,25848.0
2015:3:20,1155.284,1166.751,1148.625,1153.716,-1.568,-14.000000000000002,34066.0
2015:3:19,1161.831,1165.328,1147.66,1155.284,-6.547,-56.00000000000001,29562.0
2015:3:18,1167.284,1170.608,1155.186,1161.831,-5.453,-47.0,35264.0
2015:3:17,1167.337,1175.507,1165.946,1167.284,-0.053,-0.0,20811.0
2015:3:16,1198.389,1200.782,1163.884,1167.337,-31.052,-259.0,48468.0
2015:3:13,1200.342,1209.563,1196.612,1198.389,-1.953,-16.0,25167.0
2015:3:12,1203.82,1209.089,1198.367,1200.342,-3.478,-28.999999999999996,29093.0
2015:3:11,1207.046,1214.92,1195.488,1203.82,-3.226,-27.0,35543.0
2015:3:10,1213.14,1223.353,1204.778,1207.046,-6.094,-50.0,33782.0
2015:3:9,1209.356,1219.485,1204.545,1213.14,3.784,31.0,61393.0
2015:3:6,1205.015,1220.115,1203.703,1209.356,4.341,36.0,76205.0
2015:3:5,1200.599,1211.916,1200.129,1205.015,4.416,37.0,55641.0
2015:3:4,1201.898,1204.64,1190.39,1200.599,-1.299,-11.0,89875.0
2015:3:3,1201.618,1210.522,1190.568,1201.898,0.28,2.0,84777.0
2015:3:2,1206.794,1215.562,1198.176,1201.618,-5.176,-43.0,90084.0
2015:2:27,1212.476,1223.152,1205.474,1206.794,-5.682,-47.0,87462.0
2015:2:26,1209.858,1213.676,1197.654,1212.476,2.618,22.0,86068.0
2015:2:25,1231.182,1234.079,1203.865,1209.858,-21.324,-173.0,89861.0
2015:2:24,1229.776,1237.151,1227.6,1231.182,1.406,11.0,38236.0
2015:2:23,1222.064,1235.076,1221.83,1229.776,7.712,63.0,63762.0
2015:2:20,1218.732,1233.256,1216.884,1222.064,3.332,27.0,84843.0
2015:2:19,1233.507,1238.89,1216.657,1218.732,-14.775,-120.0,71209.0
2015:2:18,1239.106,1245.959,1230.988,1233.507,-5.599,-45.0,70049.0
2015:2:17,1234.459,1243.79,1234.352,1239.106,4.647,38.0,54789.0
2015:2:16,1264.778,1268.9,1228.376,1234.459,-30.319,-240.0,146732.0
2015:2:13,1269.155,1274.482,1256.197,1264.778,-4.377,-34.0,103801.0
2015:2:12,1260.355,1272.987,1256.682,1269.155,8.8,70.0,134326.0
2015:2:11,1274.271,1286.192,1255.604,1260.355,-13.916,-109.00000000000001,144176.0
2015:2:10,1283.956,1283.956,1266.328,1274.271,-9.685,-75.0,105815.0
2015:2:9,1257.546,1284.859,1257.168,1283.956,26.41,210.0,117436.0
2015:2:6,1284.44,1286.033,1251.904,1257.546,-26.894,-209.0,164829.0
2015:2:5,1292.106,1293.805,1279.692,1284.44,-7.666,-59.0,107075.0
2015:2:4,1281.332,1297.696,1272.344,1292.106,10.774,84.0,124753.0
2015:2:3,1294.714,1299.38,1275.934,1281.332,-13.382,-103.0,126478.0
2015:2:2,1302.584,1302.88,1284.414,1294.714,-7.87,-60.0,104939.0
2015:1:30,1293.182,1307.792,1279.324,1302.584,9.402,73.0,175619.0
2015:1:29,1295.212,1305.737,1284.658,1293.182,-2.03,-16.0,150683.0
2015:1:28,1277.036,1297.219,1274.148,1295.212,18.176,142.0,137680.0
2015:1:27,1280.197,1281.784,1272.101,1277.036,-3.161,-25.0,81307.0
2015:1:26,1262.595,1282.174,1255.084,1280.197,17.602,139.0,240772.0
2015:1:23,1228.537,1266.896,1226.138,1262.595,34.058,277.0,353476.0
2015:1:22,1230.634,1244.554,1225.085,1228.537,-2.097,-17.0,174509.0
2015:1:21,1233.637,1244.386,1227.292,1230.634,-3.003,-24.0,127627.0
2015:1:20,1223.334,1235.982,1217.618,1233.637,10.303,84.0,88693.0
2015:1:19,1208.949,1224.304,1206.939,1223.334,14.385,119.0,112945.0
2015:1:16,1211.577,1216.862,1204.502,1208.949,-2.628,-22.0,77179.0
2015:1:15,1218.675,1219.448,1208.968,1211.577,-7.098,-57.99999999999999,103660.0
2015:1:14,1204.766,1223.276,1201.797,1218.675,13.909,114.99999999999999,127740.0
2015:1:13,1188.773,1207.662,1178.311,1204.766,15.993,135.0,69349.0
2015:1:12,1182.789,1195.137,1167.624,1188.773,5.984,51.0,31203.0
2015:1:9,1200.53,1203.925,1181.938,1182.789,-17.741,-148.0,17717.0
2015:1:8,1183.253,1211.008,1180.766,1200.53,17.277,146.0,106075.0
2015:1:7,1196.531,1197.704,1178.976,1183.253,-13.278,-111.00000000000001,73694.0
2015:1:6,1174.576,1199.26,1174.576,1196.531,21.955,187.0,107400.0
2015:1:5,1176.614,1181.23,1172.916,1174.576,-2.038,-17.0,37770.0
2015:1:2,1176.296,1185.094,1172.646,1176.614,0.318,3.0,78204.0
2015:1:1,1195.666,1203.674,1170.802,1176.296,-19.37,-162.0,106258.0
2014:12:31,1198.616,1201.478,1193.714,1195.666,-2.95,-25.0,79095.0
2014:12:30,1189.842,1214.058,1188.523,1198.616,8.774,74.0,141042.0
2014:12:29,1196.988,1203.102,1183.268,1189.842,-7.146,-60.0,232913.0
2014:12:26,1193.278,1223.669,1187.465,1196.988,3.71,31.0,274968.0
2014:12:25,1222.462,1224.377,1190.805,1193.278,-29.184,-239.0,129410.0
2014:12:24,1227.866,1228.34,1214.353,1222.462,-5.404,-44.0,110830.0
2014:12:23,1226.315,1232.944,1216.02,1227.866,1.551,13.0,84406.0
2014:12:22,1231.154,1238.352,1224.786,1226.315,-4.839,-39.0,76535.0
2014:12:19,1203.378,1238.385,1199.445,1231.154,27.776,231.0,90807.0
2014:12:18,1192.046,1208.994,1187.154,1203.378,11.332,95.0,46212.0
2014:12:17,1205.235,1207.786,1186.042,1192.046,-13.189,-109.00000000000001,67636.0
2014:12:16,1209.515,1213.606,1201.244,1205.235,-4.28,-35.0,61898.0
2014:12:15,1198.432,1215.356,1194.057,1209.515,11.083,92.0,55729.0
2014:12:12,1211.994,1213.184,1191.934,1198.432,-13.562,-112.00000000000001,76487.0
2014:12:11,1167.046,1221.444,1142.784,1211.994,44.948,385.0,163945.0
2014:12:10,1190.956,1194.012,1165.249,1167.046,-23.91,-200.99999999999997,61755.0
2014:12:9,1197.876,1199.812,1185.723,1190.956,-6.92,-57.99999999999999,42601.0
2014:12:8,1200.664,1202.667,1194.896,1197.876,-2.788,-23.0,29125.0
2014:12:5,1197.11,1203.098,1190.418,1200.664,3.554,30.0,51956.0
2014:12:4,1201.524,1204.486,1192.894,1197.11,-4.414,-37.0,40993.0
2014:12:3,1193.722,1208.087,1186.909,1201.524,7.802,65.0,73025.0
2014:12:2,1182.572,1197.342,1176.923,1193.722,11.15,94.0,78391.0
2014:12:1,1196.82,1202.377,1175.326,1182.572,-14.248,-119.0,226178.0
2014:11:28,1186.46,1204.863,1183.528,1196.82,10.36,87.0,149236.0
2014:11:27,1189.108,1194.462,1181.562,1186.46,-2.648,-22.0,186841.0
2014:11:26,1162.642,1193.828,1146.862,1189.108,26.466,227.99999999999997,264127.0
2014:11:25,1162.874,1168.73,1153.857,1162.642,-0.232,-2.0,148842.0
2014:11:24,1163.965,1170.309,1157.338,1162.874,-1.091,-9.0,135034.0
2014:11:21,1151.92,1173.486,1146.17,1163.965,12.045,105.0,184129.0
2014:11:20,1177.585,1178.764,1147.394,1151.92,-25.665,-218.00000000000003,137185.0
2014:11:19,1142.052,1178.964,1131.306,1177.585,35.533,311.0,231033.0
2014:11:18,1140.514,1149.771,1138.134,1142.052,1.538,13.0,139815.0
2014:11:17,1168.3,1169.816,1137.78,1140.514,-27.786,-238.0,196970.0
2014:11:14,1165.648,1175.8,1164.046,1168.3,2.652,23.0,90975.0
2014:11:13,1173.157,1173.974,1161.608,1165.648,-7.509,-64.0,98699.0
2014:11:12,1198.908,1202.883,1161.098,1173.157,-25.751,-215.0,182206.0
2014:11:11,1211.82,1216.94,1195.968,1198.908,-12.912,-107.0,86979.0
2014:11:10,1228.55,1230.734,1208.484,1211.82,-16.73,-136.0,51908.0
2014:11:7,1226.674,1235.824,1222.507,1228.55,1.876,15.0,65632.0
2014:11:6,1231.204,1232.072,1225.609,1226.674,-4.53,-37.0,37514.0
2014:11:5,1231.838,1234.515,1228.634,1231.204,-0.634,-5.0,41203.0
2014:11:4,1241.383,1244.71,1226.396,1231.838,-9.545,-77.0,70270.0
2014:11:3,1248.969,1250.047,1240.573,1241.383,-7.586,-61.0,62840.0
2014:10:31,1246.812,1255.398,1245.367,1248.969,2.157,17.0,85129.0
2014:10:30,1238.582,1248.749,1234.638,1246.812,8.23,66.0,49288.0
2014:10:29,1239.044,1241.796,1231.814,1238.582,-0.462,-4.0,70056.0
2014:10:28,1241.848,1245.384,1235.21,1239.044,-2.804,-23.0,143299.0
2014:10:27,1232.728,1249.823,1222.026,1241.848,9.12,74.0,192199.0
2014:10:24,1235.85,1238.537,1230.97,1232.728,-3.122,-25.0,65745.0
2014:10:23,1223.059,1237.77,1223.059,1235.85,12.791,105.0,67803.0
2014:10:22,1224.442,1225.574,1217.478,1223.059,-1.383,-11.0,83316.0
2014:10:21,1221.146,1233.562,1219.042,1224.442,3.296,27.0,89790.0
2014:10:20,1208.926,1224.378,1204.989,1221.146,12.22,101.0,100409.0
2014:10:17,1207.296,1213.476,1202.914,1208.926,1.63,14.000000000000002,101959.0
2014:10:16,1191.29,1209.153,1183.106,1207.296,16.006,134.0,73509.0
2014:10:15,1214.466,1215.515,1190.077,1191.29,-23.176,-191.0,100286.0
2014:10:14,1213.79,1223.212,1208.79,1214.466,0.676,6.0,103774.0
2014:10:13,1208.127,1219.428,1204.834,1213.79,5.663,47.0,95748.0
2014:10:10,1215.754,1220.214,1204.453,1208.127,-7.627,-63.0,111736.0
2014:10:9,1218.319,1223.423,1214.963,1215.754,-2.565,-21.0,50378.0
2014:10:8,1221.655,1231.502,1212.36,1218.319,-3.336,-27.0,74067.0
2014:10:7,1216.963,1224.787,1207.0,1221.655,4.692,39.0,101166.0
2014:10:6,1223.485,1226.3,1215.741,1216.963,-6.522,-53.0,60157.0
2014:10:3,1215.146,1235.312,1213.95,1223.485,8.339,69.0,70458.0
2014:10:2,1215.764,1220.608,1208.177,1215.146,-0.618,-5.0,62283.0
2014:10:1,1225.062,1228.684,1213.836,1215.764,-9.298,-76.0,103786.0
2014:9:30,1223.417,1228.1,1215.586,1225.062,1.645,13.0,75049.0
2014:9:29,1235.556,1239.579,1221.5,1223.417,-12.139,-98.0,89603.0
2014:9:26,1233.342,1242.012,1231.772,1235.556,2.214,18.0,46766.0
2014:9:25,1229.414,1238.656,1225.67,1233.342,3.928,32.0,40804.0
2014:9:24,1240.916,1241.881,1227.634,1229.414,-11.502,-93.0,53032.0
2014:9:23,1249.826,1250.628,1234.952,1240.916,-8.91,-71.0,65041.0
2014:9:22,1255.346,1257.839,1243.921,1249.826,-5.52,-44.0,52621.0
2014:9:19,1255.396,1258.321,1247.537,1255.346,-0.05,-0.0,46053.0
2014:9:18,1269.11,1271.91,1251.531,1255.396,-13.714,-108.0,35467.0
2014:9:17,1261.562,1273.966,1257.259,1269.11,7.548,60.0,50414.0
2014:9:16,1269.3,1277.374,1260.666,1261.562,-7.738,-61.0,76716.0
2014:9:15,1265.442,1271.641,1261.224,1269.3,3.858,30.0,43776.0
2014:9:12,1287.226,1287.916,1262.527,1265.442,-21.784,-169.0,58964.0
2014:9:11,1287.584,1289.994,1285.026,1287.226,-0.358,-3.0,12465.0
2014:9:10,1289.666,1291.398,1283.436,1287.584,-2.082,-16.0,30117.0
2014:9:9,1282.828,1296.722,1282.158,1289.666,6.838,53.0,50033.0
2014:9:8,1281.418,1287.409,1280.133,1282.828,1.41,11.0,24826.0
2014:9:5,1276.918,1291.096,1275.256,1281.418,4.5,35.0,44571.0
2014:9:4,1281.142,1281.705,1269.184,1276.918,-4.224,-33.0,25946.0
2014:9:3,1276.921,1283.144,1274.364,1281.142,4.221,33.0,37376.0
2014:9:2,1291.75,1292.131,1273.055,1276.921,-14.829,-114.99999999999999,53305.0
2014:9:1,1295.758,1298.368,1287.818,1291.75,-4.008,-31.0,32664.0
2014:8:29,1298.441,1302.558,1293.968,1295.758,-2.683,-21.0,27493.0
2014:8:28,1305.024,1305.024,1295.708,1298.441,-6.583,-50.0,29921.0
2014:8:27,1313.412,1315.256,1292.283,1305.024,-8.388,-64.0,126072.0
2014:8:26,1312.679,1319.826,1308.83,1313.412,0.733,6.0,91756.0
2014:8:25,1309.614,1315.188,1304.799,1312.679,3.065,23.0,64128.0
2014:8:22,1308.578,1317.964,1305.73,1309.614,1.036,8.0,52145.0
2014:8:21,1309.878,1311.692,1305.169,1308.578,-1.3,-10.0,45260.0
2014:8:20,1312.72,1322.912,1305.682,1309.878,-2.842,-22.0,112312.0
2014:8:19,1305.818,1314.564,1301.908,1312.72,6.902,53.0,80663.0
2014:8:18,1289.009,1309.609,1287.734,1305.818,16.809,130.0,114769.0
2014:8:15,1288.23,1294.019,1282.499,1289.009,0.779,6.0,92286.0
2014:8:14,1294.486,1295.504,1286.206,1288.23,-6.256,-48.0,63013.0
2014:8:13,1282.916,1297.615,1280.206,1294.486,11.57,90.0,128539.99999999999
2014:8:12,1296.08,1297.48,1281.016,1282.916,-13.164,-102.0,118130.0
2014:8:11,1299.313,1303.865,1291.998,1296.08,-3.233,-25.0,117279.0
2014:8:8,1303.871,1312.315,1296.176,1299.313,-4.558,-35.0,122127.0
2014:8:7,1306.378,1309.39,1301.38,1303.871,-2.507,-19.0,99064.0
2014:8:6,1293.569,1309.244,1291.001,1306.378,12.809,99.0,82941.0
2014:8:5,1304.622,1305.412,1287.842,1293.569,-11.053,-85.0,129065.0
2014:8:4,1306.458,1311.351,1303.154,1304.622,-1.836,-14.000000000000002,69927.0
2014:8:1,1312.605,1315.826,1301.632,1306.458,-6.147,-47.0,109834.0
2014:7:31,1311.174,1318.398,1307.39,1312.605,1.431,11.0,71918.0
2014:7:30,1319.138,1324.784,1304.578,1311.174,-7.964,-60.0,111050.0
2014:7:29,1299.43,1324.691,1297.676,1319.138,19.708,152.0,160414.0
2014:7:28,1293.747,1303.84,1292.734,1299.43,5.683,44.0,90774.0
2014:7:25,1307.324,1313.836,1292.284,1293.747,-13.577,-104.0,138663.0
2014:7:24,1337.936,1339.861,1303.05,1307.324,-30.612,-229.0,167035.0
2014:7:23,1335.851,1339.39,1333.698,1337.936,2.085,16.0,64004.99999999999
2014:7:22,1327.948,1345.361,1324.345,1335.851,7.903,60.0,116759.0
2014:7:21,1319.216,1332.754,1317.8,1327.948,8.732,66.0,86532.0
2014:7:18,1319.935,1324.913,1313.523,1319.216,-0.719,-5.0,65426.0
2014:7:17,1320.308,1321.086,1311.942,1319.935,-0.373,-3.0,55243.0
2014:7:16,1319.486,1323.293,1318.819,1320.308,0.822,6.0,37327.0
2014:7:15,1326.726,1327.717,1308.906,1319.486,-7.24,-55.00000000000001,102276.0
2014:7:14,1326.152,1332.128,1321.302,1326.726,0.574,4.0,65114.99999999999
2014:7:11,1327.149,1333.303,1323.602,1326.152,-0.997,-8.0,88041.0
2014:7:10,1315.417,1329.628,1310.491,1327.149,11.732,89.0,76496.0
2014:7:9,1316.447,1322.386,1312.636,1315.417,-1.03,-8.0,89808.0
2014:7:8,1319.037,1319.981,1306.219,1316.447,-2.59,-20.0,116235.0
2014:7:7,1318.274,1325.002,1306.84,1319.037,0.763,6.0,95987.0
2014:7:4,1317.47,1326.052,1313.898,1318.274,0.804,6.0,89309.0
2014:7:3,1314.742,1318.61,1310.054,1317.47,2.728,21.0,88219.0
2014:7:2,1320.276,1322.086,1306.502,1314.742,-5.534,-42.0,148675.0
2014:7:1,1277.527,1321.589,1276.042,1320.276,42.749,335.0,151717.0
2014:6:30,1270.768,1278.595,1266.35,1277.527,6.759,53.0,77681.0
2014:6:27,1271.964,1273.445,1258.546,1270.768,-1.196,-9.0,83057.0
2014:6:26,1277.201,1285.046,1270.597,1271.964,-5.237,-41.0,97837.0
2014:6:25,1273.533,1278.084,1270.916,1277.201,3.668,28.999999999999996,72786.0
2014:6:24,1261.189,1274.919,1260.03,1273.533,12.344,98.0,90900.0
2014:6:23,1260.057,1265.358,1258.086,1261.189,1.132,9.0,48323.0
2014:6:20,1252.163,1263.908,1250.407,1260.057,7.894,63.0,61980.0
2014:6:19,1253.124,1257.169,1251.638,1252.163,-0.961,-8.0,57613.0
2014:6:18,1253.673,1257.966,1245.852,1253.124,-0.549,-4.0,106037.0
2014:6:17,1244.026,1258.07,1241.076,1253.673,9.647,78.0,101976.0
2014:6:16,1244.977,1249.098,1242.995,1244.026,-0.951,-8.0,60191.0
2014:6:13,1243.737,1247.871,1240.374,1244.977,1.24,10.0,70293.0
2014:6:12,1249.669,1250.996,1241.058,1243.737,-5.932,-47.0,128573.00000000001
2014:6:11,1255.704,1260.532,1242.292,1249.669,-6.035,-48.0,175400.0
2014:6:10,1258.112,1260.688,1251.462,1255.704,-2.408,-19.0,174654.0
2014:6:9,1264.664,1267.258,1256.014,1258.112,-6.552,-52.0,158075.0
2014:6:6,1292.602,1293.481,1264.417,1264.664,-27.938,-216.0,233727.0
2014:6:5,1292.368,1294.322,1290.866,1292.602,0.234,2.0,66459.0
2014:6:4,1294.124,1295.639,1286.718,1292.368,-1.756,-14.000000000000002,139185.0
2014:6:3,1292.003,1303.858,1290.14,1294.124,2.121,16.0,181448.0
2014:6:2,1294.238,1296.332,1283.382,1292.003,-2.235,-17.0,168087.0
2014:5:30,1293.08,1297.034,1286.008,1294.238,1.158,9.0,189305.0
2014:5:29,1293.218,1305.575,1289.433,1293.08,-0.138,-1.0,162082.0
2014:5:28,1296.198,1298.392,1287.798,1293.218,-2.98,-23.0,157188.0
2014:5:27,1306.044,1307.256,1290.922,1296.198,-9.846,-75.0,209684.0
2014:5:26,1293.641,1309.194,1291.622,1306.044,12.403,96.0,155653.0
2014:5:23,1295.801,1298.878,1289.113,1293.641,-2.16,-17.0,172986.0
2014:5:22,1288.777,1304.072,1277.631,1295.801,7.024,55.00000000000001,167463.0
2014:5:21,1289.412,1294.529,1285.562,1288.777,-0.635,-5.0,145077.0
2014:5:20,1289.878,1295.535,1284.933,1289.412,-0.466,-4.0,199570.0
2014:5:19,1308.17,1314.706,1286.618,1289.878,-18.292,-140.0,219189.0
2014:5:16,1310.02,1314.178,1304.417,1308.17,-1.85,-14.000000000000002,162090.0
2014:5:15,1299.661,1315.704,1299.513,1310.02,10.359,80.0,191950.0
2014:5:14,1284.262,1304.826,1273.726,1299.661,15.399,120.0,268796.0
2014:5:13,1291.45,1293.033,1277.368,1284.262,-7.188,-56.00000000000001,129483.0
2014:5:12,1296.034,1298.298,1284.962,1291.45,-4.584,-35.0,137116.0
2014:5:9,1296.665,1301.504,1286.376,1296.034,-0.631,-5.0,89257.0
2014:5:8,1302.879,1306.628,1292.092,1296.665,-6.214,-48.0,82669.0
2014:5:7,1293.348,1305.168,1290.472,1302.879,9.531,74.0,95436.0
2014:5:6,1283.626,1298.874,1268.602,1293.348,9.722,76.0,163319.0
2014:5:5,1283.946,1289.127,1280.992,1283.626,-0.32,-2.0,74510.0
2014:5:2,1289.966,1292.974,1276.496,1283.946,-6.02,-47.0,91437.0
2014:5:1,1295.79,1302.036,1281.975,1289.966,-5.824,-45.0,152585.0
2014:4:30,1295.074,1295.877,1295.074,1295.79,0.716,6.0,1000.0
2014:4:29,1302.584,1304.304,1293.195,1295.074,-7.51,-57.99999999999999,84046.0
2014:4:28,1302.847,1307.138,1293.616,1302.584,-0.263,-2.0,129250.0
2014:4:25,1328.236,1328.336,1282.236,1302.847,-25.389,-191.0,170295.0
2014:4:24,1318.612,1331.26,1318.612,1328.236,9.624,73.0,90025.0
2014:4:23,1319.022,1323.979,1314.112,1318.612,-0.41,-3.0,83225.0
2014:4:22,1311.868,1324.66,1310.884,1319.022,7.154,55.00000000000001,111201.0
2014:4:21,1308.628,1315.221,1300.985,1311.868,3.24,25.0,119844.0
2014:4:18,1297.12,1314.476,1296.5,1308.628,11.508,89.0,79206.0
2014:4:17,1303.422,1304.235,1295.74,1297.12,-6.302,-48.0,44069.0
2014:4:16,1286.672,1307.0,1284.299,1303.422,16.75,130.0,121143.0
2014:4:15,1289.796,1293.989,1281.763,1286.672,-3.124,-24.0,96781.0
2014:4:14,1278.946,1294.615,1278.694,1289.796,10.85,85.0,82628.0
2014:4:11,1284.006,1288.132,1277.827,1278.946,-5.06,-39.0,87791.0
2014:4:10,1294.972,1298.63,1282.466,1284.006,-10.966,-85.0,110817.0
