,Date,Price,Open,High,Low,Vol.,detail,dt_percent
3356,2010:10:27,1346.38,1333.59,1349.95,1324.945,57792,12.79,96
3357,2010:10:26,1333.59,1348.99,1364.985,1325.78,65075,-15.4,-114
3358,2010:10:25,1348.99,1340.79,1349.88,1339.05,38442,8.2,61
3359,2010:10:22,1340.79,1315.23,1341.84,1312.44,38117,25.56,194
3360,2010:10:21,1315.23,1318.91,1320.13,1312.45,26070,-3.68,-28
3361,2010:10:20,1318.91,1308.66,1320.715,1306.35,31106,10.25,78
3362,2010:10:19,1308.66,1309.81,1316.025,1295.875,37491,-1.15,-9
3363,2010:10:18,1309.81,1309.09,1313.535,1305.615,31386,0.72,6
3364,2010:10:15,1309.09,1294.3,1310.19,1280.62,36375,14.79,114
3365,2010:10:14,1294.3,1296.74,1300.075,1294.03,17651,-2.44,-19
3366,2010:10:13,1296.74,1292.19,1300.035,1291.485,32523,4.55,35
3367,2010:10:12,1292.19,1291.25,1296.04,1286.97,29319,0.94,7
3368,2010:10:11,1291.25,1287.22,1296.28,1286.33,33952,4.03,31
3369,2010:10:08,1287.22,1278.31,1290.77,1270.91,34086,8.91,70
3370,2010:10:07,1278.31,1274.15,1283.78,1274.15,23170,4.16,33
3371,2010:10:06,1274.15,1275.3,1282.92,1272.02,26329,-1.15,-9
3372,2010:10:05,1275.3,1268.03,1277.89,1264.88,27738,7.27,57
3373,2010:10:04,1268.03,1268.35,1272.06,1263.23,28270,-0.32,-3
3374,2010:10:01,1268.35,1245.23,1274.91,1244.86,31243,23.12,186
3375,2010:09:30,1245.23,1246.48,1249.46,1241.14,21803,-1.25,-10
3376,2010:09:29,1246.48,1243.82,1251.33,1236.76,22570,2.66,21
3377,2010:09:28,1243.82,1255.12,1258.95,1242.34,27092,-11.3,-90
3378,2010:09:27,1255.12,1255.59,1262.81,1253.44,26145,-0.47,-4
3379,2010:09:24,1255.59,1249.82,1259.9,1244.9,20747,5.77,46
3380,2010:09:23,1249.82,1246.82,1251.29,1246.82,7026,3.0,24
3381,2010:09:22,1246.82,1251.0,1253.94,1237.94,25694,-4.18,-33
3382,2010:09:21,1251.0,1244.32,1253.39,1243.625,22817,6.68,54
3383,2010:09:20,1244.32,1247.42,1254.78,1242.63,26775,-3.1,-25
3384,2010:09:17,1247.42,1236.9,1249.97,1231.94,25517,10.52,85
3385,2010:09:16,1236.9,1238.05,1238.8,1233.395,15900,-1.15,-9
3386,2010:09:15,1238.05,1237.58,1242.42,1231.99,23277,0.47,4
3387,2010:09:14,1237.58,1240.04,1244.425,1234.16,21009,-2.46,-20
3388,2010:09:13,1240.04,1230.53,1241.53,1229.125,27056,9.51,77
3389,2010:09:10,1230.53,1226.08,1235.47,1210.19,26517,4.45,36
3390,2010:09:09,1226.08,1228.01,1232.065,1221.94,20243,-1.93,-16
3391,2010:09:08,1228.01,1232.05,1233.79,1222.09,21579,-4.04,-33
3392,2010:09:07,1232.05,1229.3,1237.57,1227.865,21398,2.75,22
3393,2010:09:06,1229.3,1224.84,1232.425,1217.395,22880,4.46,36
3394,2010:09:03,1224.84,1225.23,1229.13,1222.645,18344,-0.39,-3
3395,2010:09:02,1225.23,1215.41,1227.55,1214.35,18491,9.82,81
3396,2010:09:01,1215.41,1213.9,1217.73,1210.66,23001,1.51,12
3397,2010:08:31,1213.9,1198.11,1216.06,1196.67,21585,15.79,132
3398,2010:08:30,1198.11,1204.27,1208.11,1192.58,31168,-6.16,-51
3399,2010:08:27,1204.27,1201.31,1207.815,1190.72,27784,2.96,25
3400,2010:08:26,1201.31,1205.43,1209.94,1199.09,19228,-4.12,-34
3401,2010:08:25,1205.43,1194.97,1211.07,1192.515,24351,10.46,88
3402,2010:08:20,1194.97,1186.21,1203.12,1184.91,26351,8.76,74
3403,2010:08:19,1186.21,1182.84,1190.82,1179.51,23786,3.37,28
3404,2010:08:18,1182.84,1181.05,1190.54,1174.61,25667,1.79,15
3405,2010:08:17,1181.05,1168.3,1183.71,1165.825,29518,12.75,109
3406,2010:08:16,1168.3,1163.34,1169.53,1159.43,24738,4.96,43
3407,2010:08:13,1163.34,1161.84,1166.17,1156.83,19648,1.5,13
3408,2010:08:12,1161.84,1183.65,1187.33,1158.22,25040,-21.81,-184
3409,2010:08:11,1183.65,1189.06,1194.77,1179.88,22416,-5.41,-45
3410,2010:08:10,1189.06,1195.01,1204.16,1184.18,29643,-5.95,-50
3411,2010:08:09,1195.01,1185.18,1201.31,1181.19,29431,9.83,83
3412,2010:08:06,1185.18,1192.07,1198.14,1183.49,31597,-6.89,-58
3413,2010:08:05,1192.07,1182.89,1193.81,1175.62,29866,9.18,78
3414,2010:08:04,1182.89,1193.05,1196.07,1177.58,30709,-10.16,-85
3415,2010:08:03,1193.05,1208.31,1210.935,1186.09,33002,-15.26,-126
3416,2010:08:02,1208.31,1208.35,1217.405,1203.855,35953,-0.04,0
3417,2010:07:30,1208.35,1212.34,1218.22,1202.64,23523,-3.99,-33
3418,2010:07:29,1212.34,1196.79,1218.04,1196.58,20082,15.55,130
3419,2010:07:28,1196.79,1211.92,1213.25,1196.39,20678,-15.13,-125
3420,2010:07:27,1211.92,1198.07,1213.84,1194.565,21570,13.85,116
3421,2010:07:26,1198.07,1202.6,1208.015,1187.46,23080,-4.53,-38
3422,2010:07:23,1202.6,1192.69,1204.05,1185.05,26759,9.91,83
3423,2010:07:22,1192.69,1208.93,1213.75,1189.35,32656,-16.24,-134
3424,2010:07:21,1208.93,1211.4,1214.52,1205.96,11621,-2.47,-20
3425,2010:07:20,1211.4,1198.87,1213.5,1198.33,37433,12.53,105
3426,2010:07:19,1198.87,1242.37,1243.99,1196.61,42070,-43.5,-350
3427,2010:07:16,1242.37,1240.67,1247.76,1234.69,23387,1.7,14
3428,2010:07:15,1240.67,1239.1,1245.22,1227.28,36840,1.57,13
3429,2010:07:14,1239.1,1255.67,1262.81,1235.8,37282,-16.57,-132
3430,2010:07:13,1255.67,1243.44,1258.41,1241.09,26314,12.23,98
3431,2010:07:12,1243.44,1237.39,1248.53,1227.83,33606,6.05,49
3432,2010:07:09,1237.39,1240.06,1246.485,1224.835,27422,-2.67,-22
3433,2010:07:08,1240.06,1233.73,1242.86,1232.11,31562,6.33,51
3434,2010:07:05,1233.73,1256.89,1265.265,1230.76,34569,-23.16,-184
3435,2010:07:02,1256.89,1244.97,1262.385,1241.825,26053,11.92,96
3436,2010:07:01,1244.97,1229.22,1251.245,1229.14,31385,15.75,128
3437,2010:06:30,1229.22,1234.13,1238.08,1226.99,27502,-4.91,-40
3438,2010:06:29,1234.13,1221.22,1236.86,1219.895,30819,12.91,106
3439,2010:06:28,1221.22,1226.69,1234.21,1216.23,29179,-5.47,-45
3440,2010:06:25,1226.69,1216.6,1230.79,1216.27,29105,10.09,83
3441,2010:06:24,1216.6,1233.33,1234.25,1214.95,32709,-16.73,-136
3442,2010:06:23,1233.33,1236.61,1241.01,1221.795,31492,-3.28,-27
3443,2010:06:22,1236.61,1240.22,1252.185,1233.505,45354,-3.61,-29
3444,2010:06:21,1240.22,1219.88,1244.71,1210.72,37167,20.34,167
3445,2010:06:18,1219.88,1206.64,1220.13,1196.595,43519,13.24,110
3446,2010:06:17,1206.64,1223.46,1224.815,1200.915,31037,-16.82,-137
3447,2010:06:16,1223.46,1225.64,1227.165,1213.405,25576,-2.18,-18
3448,2010:06:15,1225.64,1216.25,1228.98,1214.69,27789,9.39,77
3449,2010:06:14,1216.25,1214.6,1218.1,1209.84,10932,1.65,14
3450,2010:06:11,1214.6,1212.19,1215.54,1202.23,27383,2.41,20
3451,2010:06:10,1212.19,1211.68,1218.51,1205.88,28325,0.51,4
3452,2010:06:09,1211.68,1204.28,1216.71,1200.88,31952,7.4,61
3453,2010:06:08,1204.28,1191.66,1204.38,1185.36,39765,12.62,106
3454,2010:06:07,1191.66,1177.08,1196.96,1177.08,35845,14.58,124
3455,2010:06:04,1177.08,1182.41,1187.885,1166.15,59444,-5.33,-45
3456,2010:06:03,1182.41,1193.76,1198.18,1175.245,59109,-11.35,-95
3457,2010:06:02,1193.76,1224.98,1227.775,1186.67,49300,-31.22,-255
3458,2010:06:01,1224.98,1222.46,1229.235,1206.92,40400,2.52,21
3459,2010:05:31,1222.46,1232.6,1242.495,1219.28,49714,-10.14,-82
3460,2010:05:28,1232.6,1232.74,1249.495,1217.545,51602,-0.14,-1
3461,2010:05:27,1232.74,1238.88,1243.19,1227.34,37606,-6.14,-50
3462,2010:05:26,1238.88,1232.76,1248.76,1227.06,52537,6.12,50
3463,2010:05:25,1232.76,1203.08,1234.65,1201.165,43584,29.68,247
3464,2010:05:24,1203.08,1208.23,1208.23,1184.08,38172,-5.15,-43
3465,2010:05:21,1208.23,1208.53,1214.03,1192.8,54846,-0.3,-2
3466,2010:05:20,1208.53,1175.18,1211.73,1172.645,54255,33.35,284
3467,2010:05:19,1175.18,1171.14,1177.065,1156.595,38610,4.04,34
3468,2010:05:18,1171.14,1182.31,1192.425,1167.015,33337,-11.17,-94
3469,2010:05:17,1182.31,1179.1,1187.875,1176.76,20152,3.21,27
3470,2010:05:14,1179.1,1167.01,1181.785,1166.83,25375,12.09,104
3471,2010:05:13,1167.01,1165.77,1171.39,1162.17,22574,1.24,11
3472,2010:05:12,1165.77,1167.96,1174.68,1160.715,29143,-2.19,-19
3473,2010:05:11,1167.96,1153.47,1172.75,1146.41,28904,14.49,126
3474,2010:05:10,1153.47,1157.75,1160.055,1150.9,21301,-4.28,-37
3475,2010:05:05,1157.75,1141.63,1158.0,1135.06,31557,16.12,141
3476,2010:05:04,1141.63,1146.69,1149.47,1131.79,32272,-5.06,-44
3477,2010:05:03,1146.69,1140.78,1150.665,1137.86,22066,5.91,52
3478,2010:04:30,1140.78,1135.72,1146.23,1133.595,23274,5.06,45
3479,2010:04:29,1135.72,1137.43,1144.85,1106.43,20462,-1.71,-15
3480,2010:04:28,1137.43,1159.17,1160.805,1129.995,28626,-21.74,-188
3481,2010:04:27,1159.17,1155.37,1161.62,1150.23,19067,3.8,33
3482,2010:04:26,1155.37,1150.64,1162.17,1150.435,23075,4.73,41
3483,2010:04:23,1150.64,1156.32,1157.37,1145.16,21355,-5.68,-49
3484,2010:04:22,1156.32,1161.94,1169.9,1154.3,22623,-5.62,-48
3485,2010:04:21,1161.94,1150.57,1164.94,1149.57,17678,11.37,99
3486,2010:04:20,1150.57,1149.38,1153.92,1143.755,22455,1.19,10
3487,2010:04:19,1149.38,1134.28,1153.38,1132.63,25505,15.1,133
3488,2010:04:16,1134.28,1131.94,1138.81,1122.905,24408,2.34,21
3489,2010:04:15,1131.94,1122.5,1133.54,1120.15,18567,9.44,84
3490,2010:04:14,1122.5,1126.84,1127.14,1116.78,3006,-4.34,-39
3491,2010:04:13,1126.84,1113.17,1128.165,1111.695,21680,13.67,123
3492,2010:04:12,1113.17,1103.62,1118.24,1102.49,20126,9.55,87
3493,2010:04:09,1103.62,1109.73,1113.505,1101.745,19414,-6.11,-55
3494,2010:04:08,1109.73,1107.53,1114.83,1103.475,19991,2.2,20
3495,2010:04:07,1107.53,1090.51,1109.91,1088.81,25994,17.02,156
3496,2010:04:06,1090.51,1086.61,1095.885,1085.81,30616,3.9,36
3497,2010:04:05,1086.61,1105.15,1105.89,1085.315,31801,-18.54,-168
3498,2010:04:02,1105.15,1102.15,1108.225,1094.535,26668,3.0,27
3499,2010:04:01,1102.15,1106.93,1108.865,1092.555,25093,-4.78,-43
3500,2010:03:31,1106.93,1127.42,1127.42,1101.505,26254,-20.49,-182
3501,2010:03:30,1127.42,1120.46,1129.495,1118.265,26274,6.96,62
3502,2010:03:29,1120.46,1127.66,1133.415,1118.49,29568,-7.2,-64
3503,2010:03:26,1127.66,1108.29,1128.88,1108.2,27429,19.37,175
3504,2010:03:25,1108.29,1101.95,1108.91,1101.34,21172,6.34,58
3505,2010:03:24,1101.95,1109.54,1119.385,1098.535,29197,-7.59,-68
3506,2010:03:23,1109.54,1108.44,1111.775,1100.665,27994,1.1,10
3507,2010:03:22,1108.44,1121.82,1128.105,1103.43,33984,-13.38,-119
3508,2010:03:19,1121.82,1123.59,1125.09,1108.665,29514,-1.77,-16
3509,2010:03:18,1123.59,1134.88,1137.795,1118.69,26323,-11.29,-99
3510,2010:03:17,1134.88,1132.18,1140.755,1127.48,29228,2.7,24
3511,2010:03:16,1132.18,1139.96,1141.72,1125.88,35096,-7.78,-68
3512,2010:03:15,1139.96,1134.61,1145.185,1132.335,36718,5.35,47
3513,2010:03:12,1134.61,1118.91,1137.78,1114.945,37596,15.7,140
3514,2010:03:11,1118.91,1117.73,1123.625,1112.025,36784,1.18,11
3515,2010:03:10,1117.73,1106.5,1119.12,1104.42,38694,11.23,101
3516,2010:03:05,1106.5,1097.89,1109.485,1088.435,44338,8.61,78
3517,2010:03:04,1097.89,1103.38,1108.455,1090.17,35015,-5.49,-50
3518,2010:03:03,1103.38,1114.3,1121.26,1099.505,38602,-10.92,-98
3519,2010:03:02,1114.3,1119.31,1131.26,1110.23,33537,-5.01,-45
3520,2010:03:01,1119.31,1108.71,1127.0,1099.36,42359,10.6,96
3521,2010:02:26,1108.71,1106.88,1124.24,1097.935,43525,1.83,17
3522,2010:02:25,1106.88,1119.37,1127.36,1105.38,35869,-12.49,-112
3523,2010:02:24,1119.37,1101.02,1121.27,1098.39,28903,18.35,167
3524,2010:02:23,1101.02,1093.39,1102.455,1091.865,14470,7.63,70
3525,2010:02:22,1093.39,1095.3,1097.13,1077.89,36523,-1.91,-17
3526,2010:02:19,1095.3,1072.09,1098.025,1071.65,37437,23.21,216
3527,2010:02:18,1072.09,1078.16,1082.43,1063.38,34785,-6.07,-56
3528,2010:02:17,1078.16,1062.85,1083.34,1062.27,35503,15.31,144
3529,2010:02:16,1062.85,1066.27,1073.915,1061.83,37173,-3.42,-32
3530,2010:02:15,1066.27,1063.68,1068.99,1044.475,46667,2.59,24
3531,2010:02:12,1063.68,1109.86,1111.355,1059.7,37835,-46.18,-416
3532,2010:02:11,1109.86,1114.42,1125.235,1107.285,30814,-4.56,-41
3533,2010:02:10,1114.42,1105.51,1118.385,1099.075,30220,8.91,81
3534,2010:02:09,1105.51,1081.13,1107.85,1076.73,29804,24.38,226
3535,2010:02:08,1081.13,1086.91,1090.5,1074.78,34934,-5.78,-53
3536,2010:02:05,1086.91,1087.87,1096.3,1074.21,33171,-0.96,-9
3537,2010:02:04,1087.87,1097.61,1102.74,1083.595,34816,-9.74,-89
3538,2010:02:03,1097.61,1098.39,1103.625,1085.715,28714,-0.78,-7
3539,2010:02:02,1098.39,1093.22,1104.255,1092.67,30826,5.17,47
3540,2010:02:01,1093.22,1094.05,1098.865,1082.375,39264,-0.83,-8
3541,2010:01:29,1094.05,1111.25,1117.785,1088.69,35609,-17.2,-155
3542,2010:01:28,1111.25,1138.31,1141.695,1107.145,32926,-27.06,-238
3543,2010:01:27,1138.31,1133.87,1140.795,1128.995,26571,4.44,39
3544,2010:01:26,1133.87,1131.02,1137.43,1127.7,13477,2.85,25
3545,2010:01:25,1131.02,1142.73,1145.88,1126.78,29763,-11.71,-102
3546,2010:01:22,1142.73,1137.93,1146.435,1130.975,31959,4.8,42
3547,2010:01:21,1137.93,1128.02,1138.79,1118.695,31826,9.91,88
3548,2010:01:20,1128.02,1151.73,1158.23,1125.0,30085,-23.71,-206
3549,2010:01:19,1151.73,1138.1,1162.08,1137.96,30045,13.63,120
3550,2010:01:18,1138.1,1131.66,1139.62,1119.805,32298,6.44,57
3551,2010:01:15,1131.66,1138.21,1139.04,1128.585,27736,-6.55,-58
3552,2010:01:14,1138.21,1118.01,1140.535,1116.63,30136,20.2,181
3553,2010:01:13,1118.01,1121.31,1128.86,1115.31,25863,-3.3,-29
3554,2010:01:12,1121.31,1097.38,1123.92,1093.45,28588,23.93,218
3555,2010:01:11,1097.38,1097.12,1097.38,1097.04,4000,0.26,2
3556,2010:01:08,1097.12,1092.92,1106.955,1092.61,16278,4.2,38
3557,2010:01:07,1092.92,1096.85,1098.16,1086.105,23254,-3.93,-36
3558,2010:01:06,1096.85,1107.07,1108.455,1096.745,22607,-10.22,-92
3559,2010:01:05,1107.07,1105.54,1113.885,1101.645,18991,1.53,14
3560,2010:01:04,1105.54,1105.73,1105.73,1104.46,3000,-0.19,-2
3561,2010:01:01,1105.73,1087.61,1106.11,1087.1,16368,18.12,167
3562,2009:12:31,1087.61,1083.9,1096.05,1079.57,26146,3.71,34
3563,2009:12:30,1083.9,1093.34,1097.53,1074.735,31945,-9.44,-86
3564,2009:12:29,1093.34,1113.23,1119.66,1090.295,32173,-19.89,-179
3565,2009:12:28,1113.23,1098.75,1117.215,1096.75,35873,14.48,132
3566,2009:12:25,1098.75,1138.06,1141.785,1094.925,37380,-39.31,-345
3567,2009:12:24,1138.06,1125.2,1141.48,1121.585,29916,12.86,114
3568,2009:12:23,1125.2,1126.55,1129.095,1111.54,26896,-1.35,-12
3569,2009:12:22,1126.55,1115.05,1127.855,1110.78,34375,11.5,103
3570,2009:12:21,1115.05,1131.37,1142.37,1109.45,37424,-16.32,-144
3571,2009:12:18,1131.37,1128.69,1137.1,1121.275,39483,2.68,24
3572,2009:12:17,1128.69,1128.34,1147.2,1116.5,43723,0.35,3
3573,2009:12:16,1128.34,1158.24,1168.985,1124.765,44460,-29.9,-258
3574,2009:12:15,1158.24,1161.11,1165.255,1135.435,46795,-2.87,-25
3575,2009:12:14,1161.11,1207.75,1212.765,1147.65,42705,-46.64,-386
3576,2009:12:11,1207.75,1215.72,1226.525,1204.48,36635,-7.97,-66
3577,2009:12:10,1215.72,1196.6,1217.315,1195.1,33279,19.12,160
3578,2009:12:09,1196.6,1179.52,1201.62,1175.505,28118,17.08,145
3579,2009:12:08,1179.52,1177.53,1182.97,1164.14,39951,1.99,17
3580,2009:12:07,1177.53,1191.88,1192.25,1137.77,39285,-14.35,-120
3581,2009:12:04,1191.88,1191.69,1195.395,1180.59,15290,0.19,2
3582,2009:12:03,1191.69,1169.15,1191.85,1166.935,21025,22.54,193
3583,2009:12:02,1169.15,1166.07,1171.3,1158.115,26056,3.08,26
3584,2009:12:01,1166.07,1150.41,1173.89,1150.41,23331,15.66,136
3585,2009:11:30,1150.41,1144.46,1151.2,1132.64,25233,5.95,52
3586,2009:11:27,1144.46,1145.5,1146.42,1130.15,23351,-1.04,-9
3587,2009:11:26,1145.5,1141.53,1153.07,1136.125,23868,3.97,35
3588,2009:11:25,1141.53,1139.04,1141.89,1128.18,35294,2.49,22
3589,2009:11:24,1139.04,1118.67,1143.515,1118.67,35620,20.37,182
3590,2009:11:23,1118.67,1103.695,1119.44,1101.26,20606,14.975,136
3591,2009:11:20,1103.695,1117.46,1123.11,1102.77,22600,-13.765,-123
3592,2009:11:19,1117.46,1105.78,1118.71,1105.45,19823,11.68,106
3593,2009:11:18,1105.78,1103.92,1109.3,1097.12,21357,1.86,17
3594,2009:11:17,1103.92,1095.01,1110.96,1095.01,20023,8.91,81
3595,2009:11:16,1095.01,1090.31,1101.27,1086.74,21161,4.7,43
3596,2009:11:13,1090.31,1092.15,1094.79,1084.17,21398,-1.84,-17
3597,2009:11:12,1092.15,1084.06,1097.81,1080.02,26583,8.09,75
3598,2009:11:11,1084.06,1059.57,1088.005,1055.5,25236,24.49,231
3599,2009:11:10,1059.57,1045.55,1062.7,1041.98,22705,14.02,134
3600,2009:11:09,1045.55,1047.18,1049.01,1035.31,20551,-1.63,-16
3601,2009:11:06,1047.18,1028.16,1047.98,1026.86,19605,19.02,185
3602,2009:11:05,1028.16,1040.05,1042.105,1026.81,22339,-11.89,-114
3603,2009:11:04,1040.05,1038.76,1043.92,1032.77,22938,1.29,12
3604,2009:11:03,1038.76,1055.57,1060.01,1037.91,23460,-16.81,-159
3605,2009:11:02,1055.57,1060.01,1067.79,1050.25,21668,-4.44,-42
3606,2009:10:30,1060.01,1059.07,1061.7,1051.75,19471,0.94,9
3607,2009:10:29,1059.07,1055.31,1065.0,1048.06,21313,3.76,36
3608,2009:10:28,1055.31,1064.14,1068.13,1052.14,18880,-8.83,-83
3609,2009:10:27,1064.14,1053.54,1064.82,1048.16,18670,10.6,101
3610,2009:10:26,1053.54,1050.35,1056.97,1043.2,19545,3.19,30
3611,2009:10:23,1050.35,1062.53,1065.97,1046.71,22495,-12.18,-115
3612,2009:10:22,1062.53,1064.33,1070.79,1056.22,22307,-1.8,-17
3613,2009:10:21,1064.33,1057.12,1068.74,1051.31,19678,7.21,68
3614,2009:10:20,1057.12,1049.3,1059.27,1047.355,15288,7.82,75
3615,2009:10:19,1049.3,1055.04,1055.51,1043.76,20081,-5.74,-54
3616,2009:10:16,1055.04,1044.07,1061.56,1043.16,24616,10.97,105
3617,2009:10:15,1044.07,1042.04,1048.5,1036.67,22749,2.03,19
3618,2009:10:14,1042.04,1017.28,1043.7,1015.58,20501,24.76,243
3619,2009:10:13,1017.28,1002.93,1017.745,1001.2,16522,14.35,143
3620,2009:10:12,1002.93,999.28,1007.71,986.9,21254,3.65,37
3621,2009:10:09,999.28,1007.67,1009.89,997.93,19858,-8.39,-83
3622,2009:10:08,1007.67,992.31,1009.3,991.76,19279,15.36,155
3623,2009:10:07,992.31,991.1,995.97,985.28,16014,1.21,12
3624,2009:10:06,991.1,990.99,996.91,986.18,18325,0.11,1
3625,2009:10:05,990.99,994.1,999.27,985.285,27814,-3.11,-31
3626,2009:10:02,994.1,1008.3,1019.25,990.81,25722,-14.2,-141
3627,2009:10:01,1008.3,1014.49,1018.82,1006.21,26424,-6.19,-61
3628,2009:09:30,1014.49,1003.66,1019.905,1002.84,21526,10.83,108
3629,2009:09:29,1003.66,1007.64,1007.64,996.06,23594,-3.98,-39
3630,2009:09:28,1007.64,1013.62,1017.94,1006.27,24136,-5.98,-59
3631,2009:09:25,1013.62,1017.33,1024.28,1010.48,28610,-3.71,-36
3632,2009:09:24,1017.33,1007.62,1020.88,1006.33,31852,9.71,96
3633,2009:09:23,1007.62,1000.16,1009.83,992.57,25040,7.46,75
3634,2009:09:22,1000.16,1005.16,1008.1,993.61,25842,-5.0,-50
3635,2009:09:21,1005.16,996.59,1011.905,994.775,27711,8.57,86
3636,2009:09:18,996.59,992.35,998.665,983.115,26773,4.24,43
3637,2009:09:17,992.35,995.4,1003.375,987.555,28579,-3.05,-31
3638,2009:09:16,995.4,995.09,1007.845,992.79,30021,0.31,3
3639,2009:09:15,995.09,994.08,996.775,991.065,9970,1.01,10
3640,2009:09:14,994.08,991.93,996.375,985.66,25159,2.15,22
3641,2009:09:11,991.93,978.45,997.585,974.58,28593,13.48,138
3642,2009:09:10,978.45,956.24,980.555,951.7,23161,22.21,232
3643,2009:09:09,956.24,951.25,957.16,946.615,22219,4.99,52
3644,2009:09:08,951.25,954.98,960.73,943.63,13308,-3.73,-39
3645,2009:09:07,954.98,948.15,962.0,948.05,18683,6.83,72
3646,2009:09:04,948.15,945.59,950.79,941.83,18066,2.56,27
3647,2009:09:03,945.59,944.73,950.12,940.22,17698,0.86,9
3648,2009:09:02,944.73,941.53,954.56,941.38,21642,3.2,34
3649,2009:09:01,941.53,953.83,957.09,935.11,18735,-12.3,-129
3650,2009:08:31,953.83,940.71,958.19,938.005,19123,13.12,139
3651,2009:08:28,940.71,942.04,945.925,937.485,17526,-1.33,-14
3652,2009:08:27,942.04,938.63,945.21,932.19,20591,3.41,36
3653,2009:08:26,938.63,934.61,940.09,933.05,17796,4.02,43
3654,2009:08:25,934.61,948.46,948.46,930.45,21431,-13.85,-146
3655,2009:08:24,948.46,954.99,959.34,942.495,20379,-6.53,-68
3656,2009:08:21,954.99,947.06,960.745,946.78,19765,7.93,84
3657,2009:08:20,947.06,946.14,952.425,940.26,19900,0.92,10
3658,2009:08:19,946.14,946.34,949.905,942.185,17110,-0.2,-2
3659,2009:08:18,946.34,955.09,956.99,942.68,23895,-8.75,-92
3660,2009:08:17,955.09,963.45,965.58,953.46,25368,-8.36,-87
3661,2009:08:14,963.45,963.49,971.865,956.465,24948,-0.04,0
3662,2009:08:13,963.49,966.89,968.19,959.08,22937,-3.4,-35
3663,2009:08:12,966.89,956.86,970.31,951.26,25317,10.03,105
3664,2009:08:11,956.86,954.05,962.395,952.195,23602,2.81,29
3665,2009:08:10,954.05,934.43,956.995,932.67,19300,19.62,210
3666,2009:08:07,934.43,929.91,937.235,928.83,14828,4.52,49
3667,2009:08:06,929.91,937.56,941.13,925.81,19491,-7.65,-82
3668,2009:08:05,937.56,953.84,956.86,934.42,18668,-16.28,-171
3669,2009:08:04,953.84,951.37,959.14,948.06,18958,2.47,26
3670,2009:08:03,951.37,949.21,954.325,947.36,16036,2.16,23
3671,2009:07:31,949.21,951.28,957.525,947.56,19452,-2.07,-22
3672,2009:07:30,951.28,948.6,954.67,944.93,18466,2.68,28
3673,2009:07:29,948.6,948.85,953.9,944.5,18021,-0.25,-3
3674,2009:07:28,948.85,937.58,955.385,937.25,18190,11.27,120
3675,2009:07:27,937.58,937.36,940.125,931.985,15032,0.22,2
3676,2009:07:24,937.36,939.14,940.645,932.815,17287,-1.78,-19
3677,2009:07:23,939.14,925.67,942.295,924.76,19509,13.47,146
3678,2009:07:22,925.67,920.25,927.87,918.03,20252,5.42,59
3679,2009:07:21,920.25,912.99,923.485,908.065,21107,7.26,80
3680,2009:07:20,912.99,912.32,915.455,907.005,19715,0.67,7
3681,2009:07:17,912.32,909.49,918.605,906.56,20914,2.83,31
3682,2009:07:16,909.49,924.54,925.85,905.165,24258,-15.05,-163
3683,2009:07:15,924.54,925.07,932.27,921.43,20080,-0.53,-6
3684,2009:07:14,925.07,932.62,932.65,920.805,18244,-7.55,-81
3685,2009:07:13,932.62,929.77,934.48,927.97,7901,2.85,31
3686,2009:07:10,929.77,940.69,941.72,926.66,20069,-10.92,-116
3687,2009:07:09,940.69,926.44,946.535,926.2,21058,14.25,154
3688,2009:07:08,926.44,937.99,945.145,923.56,20603,-11.55,-123
3689,2009:07:07,937.99,939.63,942.935,933.23,14662,-1.64,-17
3690,2009:07:06,939.63,939.13,948.675,936.625,14345,0.5,5
3691,2009:07:03,939.13,931.37,940.105,930.21,23524,7.76,83
3692,2009:07:02,931.37,925.73,942.405,922.6,27023,5.64,61
3693,2009:07:01,925.73,922.62,926.865,913.21,23847,3.11,34
3694,2009:06:30,922.62,934.08,935.28,918.36,22284,-11.46,-123
3695,2009:06:29,934.08,933.44,939.29,931.36,20120,0.64,7
3696,2009:06:26,933.44,938.58,943.41,930.415,24084,-5.14,-55
3697,2009:06:25,938.58,934.77,940.415,928.015,25929,3.81,41
3698,2009:06:24,934.77,928.33,939.715,927.23,24752,6.44,69
3699,2009:06:23,928.33,939.26,939.26,926.275,24012,-10.93,-116
3700,2009:06:22,939.26,954.79,958.31,936.215,25610,-15.53,-163
3701,2009:06:19,954.79,954.3,962.105,942.995,29818,0.49,5
3702,2009:06:18,954.3,954.71,965.57,947.18,29449,-0.41,-4
3703,2009:06:17,954.71,951.92,962.225,947.565,27321,2.79,29
3704,2009:06:16,951.92,955.35,960.15,943.565,20761,-3.43,-36
3705,2009:06:15,955.35,980.2,983.77,953.1,26119,-24.85,-254
3706,2009:06:12,980.2,963.0,981.955,960.955,33009,17.2,179
3707,2009:06:11,963.0,981.75,990.305,960.605,29047,-18.75,-191
3708,2009:06:10,981.75,975.05,986.825,969.555,31533,6.7,69
3709,2009:06:09,975.05,979.1,988.935,973.605,36776,-4.05,-41
3710,2009:06:08,979.1,959.41,980.35,959.01,46690,19.69,205
3711,2009:06:05,959.41,949.8,965.31,944.55,41621,9.61,101
3712,2009:06:04,949.8,951.8,959.655,946.775,38183,-2.0,-21
3713,2009:06:03,951.8,958.97,958.97,940.98,20262,-7.17,-75
3714,2009:06:02,958.97,957.3,960.075,952.925,11355,1.67,17
